GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_type
ENSMUSG00000006191.17	2509.11972392825	-0.354344657655299	0.116633963707838	-3.03809153346546	0.00238081625815534	0.0458132069675921	Genes
ENSMUSG00000006235.6	5204.56757644093	1.01500976185766	0.174929426226606	5.80239576469429	6.53740340984261e-09	5.69015012978651e-07	Genes
ENSMUSG00000006356.10	4619.31384168907	0.793379573772266	0.202982576659594	3.90860923547533	9.28289725587281e-05	0.00327545939356865	Genes
ENSMUSG00000006362.16	16493.1061450471	-0.412079422910587	0.135129516580445	-3.04951452013276	0.00229211552752025	0.044521026735679	Genes
ENSMUSG00000006418.17	8175.32060958898	-0.399611588634496	0.128049131550295	-3.12076766000977	0.00180380289401184	0.0368601158794559	Genes
ENSMUSG00000006445.3	800.28656183894	-1.52799937710517	0.213733560947681	-7.14908491829788	8.7358279396196e-13	1.31388860448187e-10	Genes
ENSMUSG00000006494.11	4088.29180972618	0.403372818797853	0.125445710910228	3.21551702223216	0.00130209772220665	0.0286031595328606	Genes
ENSMUSG00000006567.11	1811.78904181978	0.757791704078971	0.188997126613205	4.00954087323159	6.08369221868188e-05	0.00225297488721092	Genes
ENSMUSG00000006574.15	30657.8620071558	1.61304785446095	0.227439154491069	7.09221707260737	1.31980273644522e-12	1.94770136914125e-10	Genes
ENSMUSG00000006575.14	532.926474257742	1.06078544393718	0.172836763493094	6.13749888911551	8.38308056268815e-10	8.70576263196622e-08	Genes
ENSMUSG00000006585.3	12235.8077489161	0.457281776574802	0.139410840927818	3.28010198870807	0.00103769566658179	0.0238773407923026	Genes
ENSMUSG00000006586.15	335.749496531263	1.0194668752655	0.297470905043166	3.42711457820578	0.000610031610917032	0.015499541026892	Genes
ENSMUSG00000006782.16	14144.2549363682	-1.66896382227074	0.177390071605969	-9.40843987017468	5.03555423816074e-21	1.67517526795762e-18	Genes
ENSMUSG00000006784.14	835.69095966777	-1.25569087401744	0.177870485691729	-7.05957972248245	1.67006940820842e-12	2.43712173305656e-10	Genes
ENSMUSG00000007039.12	2320.81309160537	-1.41936004098758	0.224162895115344	-6.3318241864125	2.42279471319556e-10	2.70959562582597e-08	Genes
ENSMUSG00000007872.3	4126.6736204447	-1.53708324006261	0.257302867204339	-5.97382865089461	2.3174921515478e-09	2.17639125380404e-07	Genes
ENSMUSG00000007888.15	818.58448034126	1.01408614673819	0.264753023221941	3.83030997870073	0.000127981933496386	0.00433845492176219	Genes
ENSMUSG00000007908.14	277.024230445177	-2.04437302965973	0.267571281446786	-7.64048001940113	2.16413379963382e-14	3.91488812463712e-12	Genes
ENSMUSG00000007987.12	2419.362381812	-1.10646325075912	0.192262710850807	-5.7549550085025	8.66648731193289e-09	7.44426607067671e-07	Genes
ENSMUSG00000008136.14	473.418488221105	0.928310302970253	0.235364484387199	3.94413925867883	8.00871110615616e-05	0.00286583367795953	Genes
ENSMUSG00000008193.13	9163.69456969828	-2.945897848913	0.268801182871356	-10.9593931747051	5.98996587129996e-28	3.50949418325194e-25	Genes
ENSMUSG00000008206.16	2213.90294536889	-0.971644980892313	0.238540146334292	-4.0732974965591	4.63521547770002e-05	0.00179620319424594	Genes
ENSMUSG00000008226.14	3457.37582105848	0.596588767983126	0.131496202445397	4.53692773546716	5.70796543766233e-06	0.000279733062740867	Genes
ENSMUSG00000008393.9	12722.6280417738	0.344863191190944	0.107571135467664	3.20590825495759	0.00134636907713091	0.0294110840972586	Genes
ENSMUSG00000008496.19	16687.4784728811	-0.805196403120164	0.134314866237052	-5.99484201323683	2.03683362235625e-09	1.93130202525591e-07	Genes
ENSMUSG00000008843.4	14799.6241183193	0.85107753354661	0.233988477390943	3.63726258248456	0.000275550983787007	0.0082696895019564	Genes
ENSMUSG00000008855.17	6230.306935719	-0.367256884878287	0.122125551506353	-3.00720758554102	0.00263659649711657	0.049215214215079	Genes
ENSMUSG00000009092.5	178.817898039664	-1.50540811639375	0.309479617185033	-4.86432072679503	1.14850550048555e-06	6.70284285661601e-05	Genes
ENSMUSG00000009350.13	155073.106341661	0.596234732031746	0.165466891026007	3.60334764456312	0.000314144915384622	0.00912112326436636	Genes
ENSMUSG00000009566.12	1709.97932046451	0.551838383993993	0.147275530565855	3.74697943286129	0.000178976754507496	0.00575879712966537	Genes
ENSMUSG00000009575.14	30881.6502965936	0.378678394282637	0.116168497828	3.25973393271651	0.00111516773877645	0.0253773388902433	Genes
ENSMUSG00000009585.18	37671.9512000305	-0.556306314278583	0.169309736989432	-3.28573137121645	0.00101717965507812	0.0235155402591824	Genes
ENSMUSG00000009621.18	2500.16633014298	-0.807501808358245	0.180425713428855	-4.47553618058246	7.62197896912581e-06	0.000361790549495808	Genes
ENSMUSG00000009681.10	4693.98778262779	-0.660735396886902	0.124803198815203	-5.29421844279215	1.19526489170034e-07	8.46933634001748e-06	Genes
ENSMUSG00000009941.10	86.4667657068637	1.03485243864227	0.319683311297555	3.23711749118818	0.00120743688759739	0.0269919903317971	Genes
ENSMUSG00000010136.14	86.9131766240359	-0.960932811927627	0.290128320350058	-3.3120958711242	0.000925998067110087	0.0218056713403758	Genes
ENSMUSG00000011034.6	150.663333102995	-1.26384701070499	0.363652839279869	-3.47542181495887	0.000510050647630054	0.0135535386788075	Genes
ENSMUSG00000011179.8	13805.717863175	0.709635060929201	0.146715842079341	4.83679915455513	1.3194663070051e-06	7.5503862800999e-05	Genes
ENSMUSG00000011256.16	7960.07259278277	-0.489042249012138	0.133248047919146	-3.67016445380786	0.000242394470772715	0.00742214894710055	Genes
ENSMUSG00000011257.19	16641.1928783294	0.631138894360443	0.149377249016509	4.22513400478203	2.38798635684348e-05	0.000991961951723713	Genes
ENSMUSG00000011267.8	1373.87830276174	-0.709122039176126	0.166196467505198	-4.26676962405321	1.98323770082563e-05	0.00084767607045122	Genes
ENSMUSG00000011831.16	8016.5025546333	0.372594691163868	0.119765649102043	3.11103136798773	0.00186435133866848	0.0378804926498091	Genes
ENSMUSG00000012428.9	777.246830252111	-1.48554286841146	0.236632837601287	-6.27783905002446	3.43311027307066e-10	3.75394829441194e-08	Genes
ENSMUSG00000012519.14	2156.1141710272	0.459032874426668	0.133417820009123	3.44056644303796	0.000580497889584496	0.0149798188691827	Genes
ENSMUSG00000013033.16	1577.58165803665	0.494429930805954	0.129289219094791	3.8242162360301	0.000131188741494554	0.00443567101409882	Genes
ENSMUSG00000014030.15	11237.8126666811	-3.04238185787542	0.293317064954821	-10.3723315871309	3.31339916009315e-25	1.58618882962752e-22	Genes
ENSMUSG00000014195.15	30288.81475225	-1.54177931469182	0.164569117576855	-9.3685822552448	7.35133069590059e-21	2.36538103661949e-18	Genes
ENSMUSG00000014453.4	3524.69409756783	-2.63517162433715	0.2898019792104	-9.09300768585844	9.63364387728204e-20	2.76035540439932e-17	Genes
ENSMUSG00000014503.15	2347.73539354283	0.442791962573736	0.120523817232303	3.67389593809729	0.000238880051223297	0.00734893135640322	Genes
ENSMUSG00000015314.10	6311.99134865511	-2.13081020257793	0.207299009193862	-10.2789213072661	8.77036579476321e-25	3.86832257610595e-22	Genes
ENSMUSG00000015342.6	4494.792044955	0.499214646985271	0.148931486970505	3.35197517422315	0.000802372135243968	0.0193828419501551	Genes
ENSMUSG00000015396.4	726.536390867473	-1.23674333040272	0.217347720187796	-5.69016012375989	1.26920297788818e-08	1.06231477392325e-06	Genes
ENSMUSG00000015501.10	4007.40716528168	-1.698196661149	0.178404978502299	-9.51877394568958	1.75234220245652e-21	6.08745072189654e-19	Genes
ENSMUSG00000015568.16	8051.82924165545	0.701437968364814	0.165243728929301	4.24486891520659	2.18721245667831e-05	0.000920246784425583	Genes
ENSMUSG00000015597.17	4821.45112261405	-0.682521276512342	0.164158412262007	-4.15769906097164	3.21469120568636e-05	0.00129827884032117	Genes
ENSMUSG00000015745.9	9836.42343968942	-0.700136661450136	0.153536200605648	-4.56007546551455	5.11352409795208e-06	0.000254412406166171	Genes
ENSMUSG00000015766.14	3080.62576444081	-1.57827710570504	0.133650758620224	-11.8089648124617	3.50854338857225e-32	2.64861289843084e-29	Genes
ENSMUSG00000015776.12	3184.57563370158	0.43039592807445	0.139173678716058	3.09250953229844	0.00198471859411072	0.0398020271952913	Genes
ENSMUSG00000015890.2	114.497837545351	-1.1195110234835	0.266059764117822	-4.20774267464109	2.57934343965084e-05	0.00106693494966801	Genes
ENSMUSG00000015947.10	1006.79334194067	-0.852398069444081	0.197390311427102	-4.31833793300884	1.57208597152458e-05	0.000698892806480152	Genes
ENSMUSG00000016179.11	61.3160416293105	-2.87831743748788	0.616315973507233	-4.67019769276531	3.0091000922511e-06	0.00015855332096821	Genes
ENSMUSG00000016206.6	2408.53794268425	-1.0963943747873	0.186094713377291	-5.89159334453773	3.82489498755996e-09	3.47473712991972e-07	Genes
ENSMUSG00000016255.5	175.42811917424	-1.24903589952136	0.39322466500635	-3.1763925579317	0.00149119015066198	0.0317942896701143	Genes
ENSMUSG00000016262.14	283.22097481598	-3.46954633061831	0.237551082322602	-14.6054747328263	2.59170639583639e-48	5.08687172842788e-45	Genes
ENSMUSG00000016756.17	6149.80633205057	-1.04854757033455	0.16081559361218	-6.52018592713842	7.02202944054182e-11	8.30270378579727e-09	Genes
ENSMUSG00000016757.11	4173.60104695743	0.740739464210129	0.169687403265082	4.36531793142573	1.26937994729477e-05	0.000575398496894413	Genes
ENSMUSG00000017007.9	162.673128364152	-1.23869760838551	0.323157028110614	-3.83311362784755	0.000126531470851237	0.00429299298899334	Genes
ENSMUSG00000017009.3	7211.78076904288	-2.47359924272702	0.271629054209038	-9.10653409271677	8.50557466446603e-20	2.45504656951187e-17	Genes
ENSMUSG00000017132.17	7920.13661117613	-0.451424264243939	0.131262250198306	-3.4391019776207	0.000583647332137994	0.0150433854386585	Genes
ENSMUSG00000017314.12	911.400634023982	0.875896598039074	0.172400135754139	5.08060271650943	3.76239229867823e-07	2.44524353782473e-05	Genes
ENSMUSG00000017493.12	21441.5660515554	0.448463079282972	0.147030556200903	3.050135229511	0.00228738348997927	0.0444731247643073	Genes
ENSMUSG00000017499.15	9508.3377446123	0.635178854943213	0.13096666753172	4.8499275954271	1.23506549464386e-06	7.12977882238894e-05	Genes
ENSMUSG00000017550.14	12066.78658313	0.541388114201171	0.132634464013923	4.08180572241268	4.46871450959369e-05	0.00174027170708433	Genes
ENSMUSG00000017652.16	1284.26457826052	-1.15496207262289	0.210416548900678	-5.48893173401519	4.0437185632092e-08	3.13089097039008e-06	Genes
ENSMUSG00000017679.16	6437.51911086718	-0.644063507284005	0.182209080321289	-3.53474978386548	0.000408161460195016	0.0113133051104791	Genes
ENSMUSG00000017774.19	7307.36959801352	-0.717899608316643	0.128328165782416	-5.59424818347253	2.21579808092537e-08	1.78973567215485e-06	Genes
ENSMUSG00000017861.11	4970.08524537999	0.580519698754882	0.151782239411815	3.82468792794537	0.000130937836781059	0.00443100412313834	Genes
ENSMUSG00000018001.18	6634.66647731537	0.513283511113766	0.163732614673495	3.13488862397589	0.00171919369837936	0.0354820970714415	Genes
ENSMUSG00000018042.18	11168.4403226911	0.531976052711672	0.13332352291287	3.99011398055638	6.60415509195797e-05	0.00242371010725621	Genes
ENSMUSG00000018168.8	6465.71971560095	-1.77871690984259	0.172316509710307	-10.3223824161302	5.58205798559697e-25	2.57792572028952e-22	Genes
ENSMUSG00000018381.15	1720.63068580312	-0.577806350345405	0.124573711625454	-4.63826872304046	3.51339792563773e-06	0.000182190799961571	Genes
ENSMUSG00000018398.18	5981.22164703266	0.684306991927013	0.170633183959359	4.01039807174904	6.06164643772075e-05	0.00224693041466221	Genes
ENSMUSG00000018405.7	1555.5179843859	0.645057636669199	0.177407278285974	3.63602690318821	0.000276875428209476	0.00829675185829234	Genes
ENSMUSG00000018417.14	686.224142613222	0.545183360568639	0.180262738206995	3.02438188830022	0.00249141731723683	0.0472694957893338	Genes
ENSMUSG00000018427.8	2023.92301951054	-0.723001335341862	0.148986349334719	-4.85280254580598	1.2172887547228e-06	7.04788644050791e-05	Genes
ENSMUSG00000018566.14	681.654623010394	1.04351126746952	0.240385579925064	4.34098945450395	1.41842531608324e-05	0.0006341718198502	Genes
ENSMUSG00000018659.12	4863.98063286809	1.01077677986238	0.17086908462299	5.91550415391166	3.30860558630846e-09	3.05598381860091e-07	Genes
ENSMUSG00000018677.9	9597.87721375104	0.601195625446492	0.162360676546786	3.70284011026063	0.000213199257855624	0.00666480160057167	Genes
ENSMUSG00000018698.15	779.337307004937	-0.726101334189193	0.207886963709667	-3.49276992280891	0.000478038193075568	0.0128883168057565	Genes
ENSMUSG00000018899.16	8126.07435207923	-0.423315584371257	0.121914525054613	-3.47223256770779	0.000516148983078575	0.0136809104191421	Genes
ENSMUSG00000018909.15	12360.2495770088	0.603491731631507	0.129275309751315	4.66826753532778	3.03750203091804e-06	0.000159835311291806	Genes
ENSMUSG00000018920.11	593.54280297921	-0.616974516645004	0.180810978594307	-3.41226247123707	0.000644260471001215	0.0162222224433308	Genes
ENSMUSG00000018995.12	1406.75385679744	0.467842165457593	0.129160085988435	3.62218840191452	0.000292121235193021	0.00864546660434838	Genes
ENSMUSG00000019214.14	2203.16674060578	0.518385538834292	0.14934267444094	3.4711146078966	0.000518302734521515	0.0137194698878234	Genes
ENSMUSG00000019467.15	550.078936915589	1.00023997409771	0.236541218655192	4.22860751197773	2.35142144125797e-05	0.000977807719031586	Genes
ENSMUSG00000019478.16	1113.04519333932	0.581930988207012	0.189739644525859	3.06699735662097	0.00216220769278006	0.0425450942256046	Genes
ENSMUSG00000019802.13	12705.3263095219	-0.523871704852667	0.110262641465688	-4.75112601955655	2.0228700772678e-06	0.000111059811025381	Genes
ENSMUSG00000019809.16	3008.55100073051	0.404026398787786	0.129883441469733	3.1106844276369	0.00186654296333632	0.0379054030138475	Genes
ENSMUSG00000019838.11	10262.4007565371	0.879943365786861	0.131292407239949	6.70216491787435	2.05354080132667e-11	2.59201749698001e-09	Genes
ENSMUSG00000019842.6	705.929961554134	-0.692358314546497	0.173978556584742	-3.9795612064942	6.90425834615971e-05	0.00251883514292286	Genes
ENSMUSG00000019849.11	4670.19014363341	-0.572236805404133	0.130019146925803	-4.40117335741856	1.07667057975898e-05	0.000494632964652413	Genes
ENSMUSG00000019850.11	2565.06145621402	-0.60165808294229	0.134753158941512	-4.46489037933004	8.01097573346803e-06	0.000377063372202983	Genes
ENSMUSG00000019880.10	279.232085070055	0.715504034504236	0.207808120715247	3.44309949024884	0.000575087707495897	0.0148836520956649	Genes
ENSMUSG00000019891.15	182.866507430334	-0.899723161982559	0.249112186990749	-3.61171877157488	0.000304174326914458	0.00892403826833113	Genes
ENSMUSG00000019971.10	5583.7137571301	0.64207026501859	0.143196133467109	4.48385196913202	7.33075268151193e-06	0.000351051899980784	Genes
ENSMUSG00000019978.16	6754.3674638917	-0.639109679626628	0.130247280923653	-4.90689460151768	9.25297237047927e-07	5.52854536382289e-05	Genes
ENSMUSG00000019982.15	33016.6365081601	-0.486687145545179	0.143046102453353	-3.40230972531311	0.000668188652899269	0.0167388293360311	Genes
ENSMUSG00000019990.15	922.020235741048	-0.628008193955281	0.145592784414842	-4.3134568548801	1.60721516741885e-05	0.000710486840056608	Genes
ENSMUSG00000019996.17	2105.80776676674	-0.555937916751133	0.156542997276732	-3.55134325024045	0.000383270214048389	0.0107880252370224	Genes
ENSMUSG00000020017.14	1517.12524245859	0.654020038027122	0.176127189535088	3.71333943244935	0.000204542257241653	0.00643373902886305	Genes
ENSMUSG00000020019.4	639.41843164838	0.554075870734989	0.173051948148454	3.20178927000389	0.00136576870321355	0.0296876039698976	Genes
ENSMUSG00000020027.18	2083.85502391432	0.50136771417265	0.128355319662343	3.90609220943525	9.38007299726951e-05	0.00330533900814914	Genes
ENSMUSG00000020032.14	803.893777964798	-1.565341152171	0.198009477147467	-7.90538500844187	2.67106743043081e-15	5.2165548249533e-13	Genes
ENSMUSG00000020108.4	3948.1259279708	-0.574566908747813	0.143420402347741	-4.00617275744843	6.17105213719776e-05	0.00228102308517606	Genes
ENSMUSG00000020140.15	790.522662822981	-2.5777983205897	0.211656549876945	-12.1791568561824	4.01410049516843e-34	3.28278156120493e-31	Genes
ENSMUSG00000020167.14	16034.7494979165	-0.647638960024984	0.13104579621837	-4.94208115570364	7.72930270008028e-07	4.72607130049301e-05	Genes
ENSMUSG00000020182.16	291.507915492302	-1.20479140169543	0.234979543237973	-5.12721824671902	2.94054571727562e-07	1.94985003600768e-05	Genes
ENSMUSG00000020183.11	2185.99034695221	-3.62149010000537	0.152948447108656	-23.6778481146175	6.09945112247653e-124	1.19716976906408e-119	Genes
ENSMUSG00000020186.7	6797.17301772126	-0.873283751226761	0.198889891696202	-4.39079001843228	1.12939566958014e-05	0.000516718263512452	Genes
ENSMUSG00000020218.11	180.422173183624	-0.940211296887536	0.306032055346059	-3.07226409934199	0.002124416754349	0.0419909263302971	Genes
ENSMUSG00000020229.4	33.3094427689798	-2.03929067828975	0.511096468227827	-3.9900308553506	6.60647004143203e-05	0.00242371010725621	Genes
ENSMUSG00000020230.15	324.882493797891	-0.552746464518539	0.170900026925044	-3.23432637468789	0.00121930031667811	0.0272261853988619	Genes
ENSMUSG00000020275.9	13988.3195571186	-0.528342904327079	0.139406623762625	-3.78994118117885	0.000150682961081557	0.00500005041188209	Genes
ENSMUSG00000020289.15	3087.83278425817	0.432828295221114	0.137016921379388	3.15894044957156	0.00158343841754579	0.0332771255943934	Genes
ENSMUSG00000020295.1	221.631174625032	2.19951484745127	0.363380035630302	6.05293255485567	1.42232428736144e-09	1.40772076289981e-07	Genes
ENSMUSG00000020309.6	3834.76488959167	0.651511174892591	0.133783765980592	4.8698821573546	1.1166482312e-06	6.55217134764665e-05	Genes
ENSMUSG00000020334.6	1763.42711589982	0.685517719072978	0.15288826606957	4.48378241637614	7.33314375198682e-06	0.000351051899980784	Genes
ENSMUSG00000020335.13	154.29992053685	-1.89448874109268	0.336093620523574	-5.63678875588713	1.73250418957081e-08	1.41391792019963e-06	Genes
ENSMUSG00000020340.16	40109.3085449641	-0.40917213716599	0.127173193816189	-3.21744012938286	0.00129340018124324	0.0284598789880624	Genes
ENSMUSG00000020396.8	1209.29848355419	0.72401587316659	0.15298028372809	4.73273977222758	2.2150940057246e-06	0.000120434231571633	Genes
